gene	sample	condition	age	cpm
ENSOCUG00000003874	rabA443	RHDV-1_24	adult	81.1006469070263
ENSOCUG00000003874	rabA444	RHDV-1_12	adult	14.5826241713441
ENSOCUG00000003874	rabA445	control	adult	17.7215880348422
ENSOCUG00000003874	rabA446	control	adult	18.456422821412
ENSOCUG00000003874	rabA447	control	adult	40.8599732470535
ENSOCUG00000003874	rabA448	RHDV-1_24	adult	112.059535802033
ENSOCUG00000003874	rabA449	RHDV-1_24	adult	91.8796443467797
ENSOCUG00000003874	rabA450	RHDV-1_24	adult	26.2413179761337
ENSOCUG00000003874	rabA451	RHDV-1_12	adult	17.3708004038891
ENSOCUG00000003874	rabA452	RHDV-1_12	adult	15.2261414523601
ENSOCUG00000003874	rabK10	RHDV-1_24	kitten	19.32517551525
ENSOCUG00000003874	rabK11	control	kitten	15.1079187495448
ENSOCUG00000003874	rabK12	control	kitten	15.8967553299749
ENSOCUG00000003874	rabK13	RHDV-1_12	kitten	17.7032823851247
ENSOCUG00000003874	rabK14	control	kitten	12.6343705835176
ENSOCUG00000003874	rabK1	RHDV-1_12	kitten	27.4893233112502
ENSOCUG00000003874	rabK2	control	kitten	24.7708252378402
ENSOCUG00000003874	rabK375	RHDV-2_24	kitten	94.6521528648832
ENSOCUG00000003874	rabK376	RHDV-2_24	kitten	95.8489554216655
ENSOCUG00000003874	rabK377	RHDV-2_24	kitten	60.47615687276
ENSOCUG00000003874	rabK378	RHDV-2_24	kitten	105.37041489212
ENSOCUG00000003874	rabK379	RHDV-2_12	kitten	15.020220102856
ENSOCUG00000003874	rabK380	RHDV-2_12	kitten	12.3748004753337
ENSOCUG00000003874	rabK381	RHDV-2_12	kitten	28.8485498485457
ENSOCUG00000003874	rabK3	control	kitten	17.2108634172207
ENSOCUG00000003874	rabK4	RHDV-1_24	kitten	88.011383767009
ENSOCUG00000003874	rabK5	RHDV-1_12	kitten	15.5119005627467
ENSOCUG00000003874	rabK6	RHDV-1_24	kitten	58.6305973577077
ENSOCUG00000003874	rabK7	RHDV-1_12	kitten	12.3827533663651
ENSOCUG00000003874	rabK8	RHDV-1_24	kitten	50.5143533526189
ENSOCUG00000003874	rabK9	control	kitten	14.893977454786
ENSOCUG00000004501	rabA130	control	adult	8.95625989588526
ENSOCUG00000004501	rabA440	control	adult	12.7183627690187
ENSOCUG00000004501	rabA443	RHDV-1_24	adult	229.753658603744
ENSOCUG00000004501	rabA444	RHDV-1_12	adult	10.1921566788964
ENSOCUG00000004501	rabA445	control	adult	12.2494829475963
ENSOCUG00000004501	rabA446	control	adult	9.77483020506839
ENSOCUG00000004501	rabA447	control	adult	92.7310885580422
ENSOCUG00000004501	rabA448	RHDV-1_24	adult	587.638799631084
ENSOCUG00000004501	rabA449	RHDV-1_24	adult	459.23861609809
ENSOCUG00000004501	rabA450	RHDV-1_24	adult	48.9408629738936
ENSOCUG00000004501	rabA451	RHDV-1_12	adult	21.4204348538756
ENSOCUG00000004501	rabA452	RHDV-1_12	adult	15.0855924543383
ENSOCUG00000004501	rabK10	RHDV-1_24	kitten	16.7880714671586
ENSOCUG00000004501	rabK11	control	kitten	5.45563732622451
ENSOCUG00000004501	rabK12	control	kitten	6.07376029116966
ENSOCUG00000004501	rabK13	RHDV-1_12	kitten	4.83930556548392
ENSOCUG00000004501	rabK14	control	kitten	7.15787534959741
ENSOCUG00000004501	rabK1	RHDV-1_12	kitten	19.1775909084785
ENSOCUG00000004501	rabK2	control	kitten	20.0877836505868
ENSOCUG00000004501	rabK375	RHDV-2_24	kitten	517.67267348885
ENSOCUG00000004501	rabK376	RHDV-2_24	kitten	520.298765652625
ENSOCUG00000004501	rabK377	RHDV-2_24	kitten	337.388421879731
ENSOCUG00000004501	rabK378	RHDV-2_24	kitten	612.85026530898
ENSOCUG00000004501	rabK379	RHDV-2_12	kitten	12.9720082706484
ENSOCUG00000004501	rabK380	RHDV-2_12	kitten	15.8662620380172
ENSOCUG00000004501	rabK381	RHDV-2_12	kitten	20.8928930604158
ENSOCUG00000004501	rabK3	control	kitten	11.5790363827898
ENSOCUG00000004501	rabK4	RHDV-1_24	kitten	306.782537702146
ENSOCUG00000004501	rabK5	RHDV-1_12	kitten	10.4379143973623
ENSOCUG00000004501	rabK6	RHDV-1_24	kitten	148.286552483869
ENSOCUG00000004501	rabK7	RHDV-1_12	kitten	10.8142712732922
ENSOCUG00000004501	rabK8	RHDV-1_24	kitten	210.123841563642
ENSOCUG00000004501	rabK9	control	kitten	10.2976164598372
ENSOCUG00000004710	rabA130	control	adult	52.9310715173882
ENSOCUG00000004710	rabA440	control	adult	62.2588849959386
ENSOCUG00000004710	rabA443	RHDV-1_24	adult	948.253717682154
ENSOCUG00000004710	rabA444	RHDV-1_12	adult	94.0814462667361
ENSOCUG00000004710	rabA445	control	adult	69.3802681704019
ENSOCUG00000004710	rabA446	control	adult	77.3626364256399
ENSOCUG00000004710	rabA447	control	adult	184.490605757502
ENSOCUG00000004710	rabA448	RHDV-1_24	adult	1404.59148378421
ENSOCUG00000004710	rabA449	RHDV-1_24	adult	1127.98623013342
ENSOCUG00000004710	rabA450	RHDV-1_24	adult	128.992981769185
ENSOCUG00000004710	rabA451	RHDV-1_12	adult	86.3211553812896
ENSOCUG00000004710	rabA452	RHDV-1_12	adult	85.7348887932892
ENSOCUG00000004710	rabK10	RHDV-1_24	kitten	94.1427544653522
ENSOCUG00000004710	rabK11	control	kitten	60.6939652542477
ENSOCUG00000004710	rabK12	control	kitten	70.7105673404073
ENSOCUG00000004710	rabK13	RHDV-1_12	kitten	81.4718531910583
ENSOCUG00000004710	rabK14	control	kitten	62.403222007564
ENSOCUG00000004710	rabK1	RHDV-1_12	kitten	95.8879545423925
ENSOCUG00000004710	rabK2	control	kitten	104.259294284641
ENSOCUG00000004710	rabK375	RHDV-2_24	kitten	1387.31846960765
ENSOCUG00000004710	rabK376	RHDV-2_24	kitten	582.696323001159
ENSOCUG00000004710	rabK377	RHDV-2_24	kitten	678.157210874096
ENSOCUG00000004710	rabK378	RHDV-2_24	kitten	888.466923277086
ENSOCUG00000004710	rabK379	RHDV-2_12	kitten	65.8353803209598
ENSOCUG00000004710	rabK380	RHDV-2_12	kitten	64.3489624717354
ENSOCUG00000004710	rabK381	RHDV-2_12	kitten	43.8676402336133
ENSOCUG00000004710	rabK3	control	kitten	73.7093522266309
ENSOCUG00000004710	rabK4	RHDV-1_24	kitten	520.177626816046
ENSOCUG00000004710	rabK5	RHDV-1_12	kitten	63.932225683844
ENSOCUG00000004710	rabK6	RHDV-1_24	kitten	121.218760037061
ENSOCUG00000004710	rabK7	RHDV-1_12	kitten	62.8218354120258
ENSOCUG00000004710	rabK8	RHDV-1_24	kitten	246.577044201178
ENSOCUG00000004710	rabK9	control	kitten	74.4256914951324
ENSOCUG00000005073	rabA130	control	adult	3.94754583088781
ENSOCUG00000005073	rabA440	control	adult	5.66494760890788
ENSOCUG00000005073	rabA443	RHDV-1_24	adult	293.462092188051
ENSOCUG00000005073	rabA444	RHDV-1_12	adult	2.1560331436127
ENSOCUG00000005073	rabA445	control	adult	14.3580005041497
ENSOCUG00000005073	rabA446	control	adult	6.94527409307491
ENSOCUG00000005073	rabA447	control	adult	90.3561363481738
ENSOCUG00000005073	rabA448	RHDV-1_24	adult	439.254632146971
ENSOCUG00000005073	rabA449	RHDV-1_24	adult	393.321488509405
ENSOCUG00000005073	rabA450	RHDV-1_24	adult	49.9470484791135
ENSOCUG00000005073	rabA451	RHDV-1_12	adult	10.4970787716753
ENSOCUG00000005073	rabA452	RHDV-1_12	adult	6.27785524497309
ENSOCUG00000005073	rabK10	RHDV-1_24	kitten	12.7934821148443
ENSOCUG00000005073	rabK11	control	kitten	3.14748307282183
ENSOCUG00000005073	rabK12	control	kitten	2.77443371325034
ENSOCUG00000005073	rabK13	RHDV-1_12	kitten	4.77804853300944
ENSOCUG00000005073	rabK14	control	kitten	5.09217977890822
ENSOCUG00000005073	rabK1	RHDV-1_12	kitten	25.1949388459018
ENSOCUG00000005073	rabK2	control	kitten	22.6141613489735
ENSOCUG00000005073	rabK375	RHDV-2_24	kitten	321.316082970506
ENSOCUG00000005073	rabK376	RHDV-2_24	kitten	202.059960078106
ENSOCUG00000005073	rabK377	RHDV-2_24	kitten	203.562929259305
ENSOCUG00000005073	rabK378	RHDV-2_24	kitten	284.005253426298
ENSOCUG00000005073	rabK379	RHDV-2_12	kitten	9.80215662556512
ENSOCUG00000005073	rabK380	RHDV-2_12	kitten	6.2315959536502
ENSOCUG00000005073	rabK381	RHDV-2_12	kitten	8.9965838445207
ENSOCUG00000005073	rabK3	control	kitten	7.29884783662237
ENSOCUG00000005073	rabK4	RHDV-1_24	kitten	206.80507417174
ENSOCUG00000005073	rabK5	RHDV-1_12	kitten	8.9882040643953
ENSOCUG00000005073	rabK6	RHDV-1_24	kitten	60.4872329407018
ENSOCUG00000005073	rabK7	RHDV-1_12	kitten	7.71858293170094
ENSOCUG00000005073	rabK8	RHDV-1_24	kitten	171.069987226452
ENSOCUG00000005073	rabK9	control	kitten	6.76195415603043
ENSOCUG00000005438	rabA130	control	adult	1.95254955076171
ENSOCUG00000005438	rabA440	control	adult	4.3875574618012
ENSOCUG00000005438	rabA443	RHDV-1_24	adult	601.543726009692
ENSOCUG00000005438	rabA444	RHDV-1_12	adult	1.99923073316814
ENSOCUG00000005438	rabA445	control	adult	2.9117623400024
ENSOCUG00000005438	rabA446	control	adult	3.92279370071823
ENSOCUG00000005438	rabA447	control	adult	57.3766863429563
ENSOCUG00000005438	rabA448	RHDV-1_24	adult	672.005686118498
ENSOCUG00000005438	rabA449	RHDV-1_24	adult	534.732081835253
ENSOCUG00000005438	rabA450	RHDV-1_24	adult	23.8667201838149
ENSOCUG00000005438	rabA451	RHDV-1_12	adult	4.20948844143326
ENSOCUG00000005438	rabA452	RHDV-1_12	adult	0.9838429861525
ENSOCUG00000005438	rabK10	RHDV-1_24	kitten	7.61131214427446
ENSOCUG00000005438	rabK11	control	kitten	3.14748307282183
ENSOCUG00000005438	rabK12	control	kitten	2.39951023848678
ENSOCUG00000005438	rabK13	RHDV-1_12	kitten	3.18536568867296
ENSOCUG00000005438	rabK14	control	kitten	2.78628704883657
ENSOCUG00000005438	rabK1	RHDV-1_12	kitten	22.5975224700356
ENSOCUG00000005438	rabK2	control	kitten	27.7285357140002
ENSOCUG00000005438	rabK375	RHDV-2_24	kitten	601.425840771386
ENSOCUG00000005438	rabK376	RHDV-2_24	kitten	337.217124009949
ENSOCUG00000005438	rabK377	RHDV-2_24	kitten	317.89342797205
ENSOCUG00000005438	rabK378	RHDV-2_24	kitten	617.135087449496
ENSOCUG00000005438	rabK379	RHDV-2_12	kitten	5.99833465146522
ENSOCUG00000005438	rabK380	RHDV-2_12	kitten	10.430188972067
ENSOCUG00000005438	rabK381	RHDV-2_12	kitten	6.3199142709443
ENSOCUG00000005438	rabK3	control	kitten	6.08237319718531
ENSOCUG00000005438	rabK4	RHDV-1_24	kitten	126.250812576123
ENSOCUG00000005438	rabK5	RHDV-1_12	kitten	9.66473555311323
ENSOCUG00000005438	rabK6	RHDV-1_24	kitten	44.5592539918579
ENSOCUG00000005438	rabK7	RHDV-1_12	kitten	4.62289459010965
ENSOCUG00000005438	rabK8	RHDV-1_24	kitten	130.517452248782
ENSOCUG00000005438	rabK9	control	kitten	7.33649928039903
ENSOCUG00000006355	rabA130	control	adult	20.5866637417268
ENSOCUG00000006355	rabA440	control	adult	13.6625207038367
ENSOCUG00000006355	rabA443	RHDV-1_24	adult	174.174194289837
ENSOCUG00000006355	rabA444	RHDV-1_12	adult	22.8539513222946
ENSOCUG00000006355	rabA445	control	adult	33.7362809048553
ENSOCUG00000006355	rabA446	control	adult	34.2119057177393
ENSOCUG00000006355	rabA447	control	adult	86.955636593135
ENSOCUG00000006355	rabA448	RHDV-1_24	adult	338.990836955678
ENSOCUG00000006355	rabA449	RHDV-1_24	adult	226.427195332886
ENSOCUG00000006355	rabA450	RHDV-1_24	adult	37.4703482143873
ENSOCUG00000006355	rabA451	RHDV-1_12	adult	16.0919684723145
ENSOCUG00000006355	rabA452	RHDV-1_12	adult	12.2277628278954
ENSOCUG00000006355	rabK10	RHDV-1_24	kitten	18.1375948969945
ENSOCUG00000006355	rabK11	control	kitten	9.80965557696138
ENSOCUG00000006355	rabK12	control	kitten	9.07314808927813
ENSOCUG00000006355	rabK13	RHDV-1_12	kitten	19.7247644567825
ENSOCUG00000006355	rabK14	control	kitten	11.4333847866053
ENSOCUG00000006355	rabK1	RHDV-1_12	kitten	32.3811241524648
ENSOCUG00000006355	rabK2	control	kitten	53.7933592851604
ENSOCUG00000006355	rabK375	RHDV-2_24	kitten	399.066065680946
ENSOCUG00000006355	rabK376	RHDV-2_24	kitten	237.3697691553
ENSOCUG00000006355	rabK377	RHDV-2_24	kitten	205.785636403174
ENSOCUG00000006355	rabK378	RHDV-2_24	kitten	271.935331903719
ENSOCUG00000006355	rabK379	RHDV-2_12	kitten	33.9905630249696
ENSOCUG00000006355	rabK380	RHDV-2_12	kitten	51.5322048365683
ENSOCUG00000006355	rabK381	RHDV-2_12	kitten	19.405854408429
ENSOCUG00000006355	rabK3	control	kitten	17.4811911148733
ENSOCUG00000006355	rabK4	RHDV-1_24	kitten	182.049162777178
ENSOCUG00000006355	rabK5	RHDV-1_12	kitten	28.3659988483873
ENSOCUG00000006355	rabK6	RHDV-1_24	kitten	70.3567168292492
ENSOCUG00000006355	rabK7	RHDV-1_12	kitten	23.1144729505483
ENSOCUG00000006355	rabK8	RHDV-1_24	kitten	149.339117939505
ENSOCUG00000006355	rabK9	control	kitten	19.357751113342
ENSOCUG00000006482	rabA130	control	adult	9.59296083635103
ENSOCUG00000006482	rabA440	control	adult	8.55296011540994
ENSOCUG00000006482	rabA443	RHDV-1_24	adult	149.535225415986
ENSOCUG00000006482	rabA444	RHDV-1_12	adult	7.48731509872775
ENSOCUG00000006482	rabA445	control	adult	12.5506997413896
ENSOCUG00000006482	rabA446	control	adult	10.1606787657948
ENSOCUG00000006482	rabA447	control	adult	33.6271642442726
ENSOCUG00000006482	rabA448	RHDV-1_24	adult	343.8731799237
ENSOCUG00000006482	rabA449	RHDV-1_24	adult	249.836021918053
ENSOCUG00000006482	rabA450	RHDV-1_24	adult	36.6251523900026
ENSOCUG00000006482	rabA451	RHDV-1_12	adult	11.6160567118032
ENSOCUG00000006482	rabA452	RHDV-1_12	adult	6.13730624695131
ENSOCUG00000006482	rabK10	RHDV-1_24	kitten	11.7138633709756
ENSOCUG00000006482	rabK11	control	kitten	6.03267588957518
ENSOCUG00000006482	rabK12	control	kitten	4.12415822239915
ENSOCUG00000006482	rabK13	RHDV-1_12	kitten	4.65553446806048
ENSOCUG00000006482	rabK14	control	kitten	7.30199364522688
ENSOCUG00000006482	rabK1	RHDV-1_12	kitten	13.8095970650218
ENSOCUG00000006482	rabK2	control	kitten	18.3624525394935
ENSOCUG00000006482	rabK375	RHDV-2_24	kitten	139.763462173639
ENSOCUG00000006482	rabK376	RHDV-2_24	kitten	109.420987299821
ENSOCUG00000006482	rabK377	RHDV-2_24	kitten	67.7462614891637
ENSOCUG00000006482	rabK378	RHDV-2_24	kitten	168.556454062824
ENSOCUG00000006482	rabK379	RHDV-2_12	kitten	4.43779230311655
ENSOCUG00000006482	rabK380	RHDV-2_12	kitten	12.7283662032004
ENSOCUG00000006482	rabK381	RHDV-2_12	kitten	6.76602586654036
ENSOCUG00000006482	rabK3	control	kitten	9.19114172019114
ENSOCUG00000006482	rabK4	RHDV-1_24	kitten	87.7078962367779
ENSOCUG00000006482	rabK5	RHDV-1_12	kitten	7.15190430930379
ENSOCUG00000006482	rabK6	RHDV-1_24	kitten	44.9501246409092
ENSOCUG00000006482	rabK7	RHDV-1_12	kitten	6.39775590595532
ENSOCUG00000006482	rabK8	RHDV-1_24	kitten	109.624080966809
ENSOCUG00000006482	rabK9	control	kitten	6.67356259843527
ENSOCUG00000006561	rabA130	control	adult	2.2921233856768
ENSOCUG00000006561	rabA440	control	adult	5.22063799252295
ENSOCUG00000006561	rabA443	RHDV-1_24	adult	122.942783306611
ENSOCUG00000006561	rabA444	RHDV-1_12	adult	5.80168918644872
ENSOCUG00000006561	rabA445	control	adult	5.97413307690147
ENSOCUG00000006561	rabA446	control	adult	5.46618794362377
ENSOCUG00000006561	rabA447	control	adult	26.4483314280796
ENSOCUG00000006561	rabA448	RHDV-1_24	adult	176.154934286221
ENSOCUG00000006561	rabA449	RHDV-1_24	adult	140.559363268206
ENSOCUG00000006561	rabA450	RHDV-1_24	adult	20.5664317266938
ENSOCUG00000006561	rabA451	RHDV-1_12	adult	6.18102100261086
ENSOCUG00000006561	rabA452	RHDV-1_12	adult	5.38771159083512
ENSOCUG00000006561	rabK10	RHDV-1_24	kitten	12.4156155544903
ENSOCUG00000006561	rabK11	control	kitten	3.88189578981359
ENSOCUG00000006561	rabK12	control	kitten	3.52428066277746
ENSOCUG00000006561	rabK13	RHDV-1_12	kitten	4.65553446806048
ENSOCUG00000006561	rabK14	control	kitten	4.37158830076083
ENSOCUG00000006561	rabK1	RHDV-1_12	kitten	15.3247566176104
ENSOCUG00000006561	rabK2	control	kitten	15.1582661903201
ENSOCUG00000006561	rabK375	RHDV-2_24	kitten	121.229358349112
ENSOCUG00000006561	rabK376	RHDV-2_24	kitten	83.2906022729984
ENSOCUG00000006561	rabK377	RHDV-2_24	kitten	65.8013927382786
ENSOCUG00000006561	rabK378	RHDV-2_24	kitten	115.871246616764
ENSOCUG00000006561	rabK379	RHDV-2_12	kitten	3.46245333539863
ENSOCUG00000006561	rabK380	RHDV-2_12	kitten	5.61285592988352
ENSOCUG00000006561	rabK381	RHDV-2_12	kitten	6.54297006874233
ENSOCUG00000006561	rabK3	control	kitten	6.35270089483799
ENSOCUG00000006561	rabK4	RHDV-1_24	kitten	69.8888426760682
ENSOCUG00000006561	rabK5	RHDV-1_12	kitten	6.66866753164813
ENSOCUG00000006561	rabK6	RHDV-1_24	kitten	29.8038869901681
ENSOCUG00000006561	rabK7	RHDV-1_12	kitten	4.12758445545505
ENSOCUG00000006561	rabK8	RHDV-1_24	kitten	56.8176278111045
ENSOCUG00000006561	rabK9	control	kitten	4.55216521615121
ENSOCUG00000006595	rabA130	control	adult	14.4743347132553
ENSOCUG00000006595	rabA440	control	adult	17.161458932868
ENSOCUG00000006595	rabA443	RHDV-1_24	adult	182.240148294577
ENSOCUG00000006595	rabA444	RHDV-1_12	adult	18.6202862402915
ENSOCUG00000006595	rabA445	control	adult	21.4867979572591
ENSOCUG00000006595	rabA446	control	adult	12.9259267843339
ENSOCUG00000006595	rabA447	control	adult	56.2971626111979
ENSOCUG00000006595	rabA448	RHDV-1_24	adult	586.115508625062
ENSOCUG00000006595	rabA449	RHDV-1_24	adult	456.738127803766
ENSOCUG00000006595	rabA450	RHDV-1_24	adult	37.7923275760576
ENSOCUG00000006595	rabA451	RHDV-1_12	adult	17.797077714414
ENSOCUG00000006595	rabA452	RHDV-1_12	adult	23.9870289957181
ENSOCUG00000006595	rabK10	RHDV-1_24	kitten	38.1105416585657
ENSOCUG00000006595	rabK11	control	kitten	14.89808654469
ENSOCUG00000006595	rabK12	control	kitten	12.6724134470083
ENSOCUG00000006595	rabK13	RHDV-1_12	kitten	14.5791737289262
ENSOCUG00000006595	rabK14	control	kitten	9.55984694342204
ENSOCUG00000006595	rabK1	RHDV-1_12	kitten	20.4330088234805
ENSOCUG00000006595	rabK2	control	kitten	21.9979716664402
ENSOCUG00000006595	rabK375	RHDV-2_24	kitten	175.666002915491
ENSOCUG00000006595	rabK376	RHDV-2_24	kitten	177.562724115459
ENSOCUG00000006595	rabK377	RHDV-2_24	kitten	98.6789359080027
ENSOCUG00000006595	rabK378	RHDV-2_24	kitten	243.993463578947
ENSOCUG00000006595	rabK379	RHDV-2_12	kitten	9.26572019332026
ENSOCUG00000006595	rabK380	RHDV-2_12	kitten	16.4850020617839
ENSOCUG00000006595	rabK381	RHDV-2_12	kitten	15.2421461828657
ENSOCUG00000006595	rabK3	control	kitten	23.3382912306814
ENSOCUG00000006595	rabK4	RHDV-1_24	kitten	179.014287474867
ENSOCUG00000006595	rabK5	RHDV-1_12	kitten	15.36692952945
ENSOCUG00000006595	rabK6	RHDV-1_24	kitten	75.0471646178658
ENSOCUG00000006595	rabK7	RHDV-1_12	kitten	21.298335790148
ENSOCUG00000006595	rabK8	RHDV-1_24	kitten	194.916640947016
ENSOCUG00000006595	rabK9	control	kitten	13.4355167544657
ENSOCUG00000007223	rabA130	control	adult	5.77275519355637
ENSOCUG00000007223	rabA440	control	adult	2.44370289011713
ENSOCUG00000007223	rabA443	RHDV-1_24	adult	22.9375567009771
ENSOCUG00000007223	rabA444	RHDV-1_12	adult	6.89930605956065
ENSOCUG00000007223	rabA445	control	adult	4.21703511310692
ENSOCUG00000007223	rabA446	control	adult	4.11571798108143
ENSOCUG00000007223	rabA447	control	adult	10.2014992651164
ENSOCUG00000007223	rabA448	RHDV-1_24	adult	49.4483695801232
ENSOCUG00000007223	rabA449	RHDV-1_24	adult	45.7004137196779
ENSOCUG00000007223	rabA450	RHDV-1_24	adult	6.43958723340705
ENSOCUG00000007223	rabA451	RHDV-1_12	adult	5.75474369208598
ENSOCUG00000007223	rabA452	RHDV-1_12	adult	6.13730624695131
ENSOCUG00000007223	rabK10	RHDV-1_24	kitten	5.82994121689108
ENSOCUG00000007223	rabK11	control	kitten	3.67206358495881
ENSOCUG00000007223	rabK12	control	kitten	3.29932657791932
ENSOCUG00000007223	rabK13	RHDV-1_12	kitten	2.87908052630056
ENSOCUG00000007223	rabK14	control	kitten	3.02648420821904
ENSOCUG00000007223	rabK1	RHDV-1_12	kitten	5.75760629983666
ENSOCUG00000007223	rabK2	control	kitten	6.03865888882672
ENSOCUG00000007223	rabK375	RHDV-2_24	kitten	56.7679783807859
ENSOCUG00000007223	rabK376	RHDV-2_24	kitten	24.8351288724762
ENSOCUG00000007223	rabK377	RHDV-2_24	kitten	38.3880046305651
ENSOCUG00000007223	rabK378	RHDV-2_24	kitten	50.4522719643828
ENSOCUG00000007223	rabK379	RHDV-2_12	kitten	10.4361269545818
ENSOCUG00000007223	rabK380	RHDV-2_12	kitten	5.70124736185018
ENSOCUG00000007223	rabK381	RHDV-2_12	kitten	2.30490991057968
ENSOCUG00000007223	rabK3	control	kitten	4.37029777871834
ENSOCUG00000007223	rabK4	RHDV-1_24	kitten	25.2761757321016
ENSOCUG00000007223	rabK5	RHDV-1_12	kitten	5.12230984315001
ENSOCUG00000007223	rabK6	RHDV-1_24	kitten	8.84344843478758
ENSOCUG00000007223	rabK7	RHDV-1_12	kitten	4.45779121189145
ENSOCUG00000007223	rabK8	RHDV-1_24	kitten	18.8216656907227
ENSOCUG00000007223	rabK9	control	kitten	4.24279476456812
ENSOCUG00000007680	rabA130	control	adult	22.0722992694803
ENSOCUG00000007680	rabA440	control	adult	45.8194291896961
ENSOCUG00000007680	rabA443	RHDV-1_24	adult	329.82190047504
ENSOCUG00000007680	rabA444	RHDV-1_12	adult	66.7586262467715
ENSOCUG00000007680	rabA445	control	adult	62.201267918327
ENSOCUG00000007680	rabA446	control	adult	50.0316967075211
ENSOCUG00000007680	rabA447	control	adult	172.777773267924
ENSOCUG00000007680	rabA448	RHDV-1_24	adult	291.026699637834
ENSOCUG00000007680	rabA449	RHDV-1_24	adult	261.593637089239
ENSOCUG00000007680	rabA450	RHDV-1_24	adult	134.788610279251
ENSOCUG00000007680	rabA451	RHDV-1_12	adult	62.7693339747896
ENSOCUG00000007680	rabA452	RHDV-1_12	adult	36.1679421576062
ENSOCUG00000007680	rabK10	RHDV-1_24	kitten	89.1225273063626
ENSOCUG00000007680	rabK11	control	kitten	20.5635560757693
ENSOCUG00000007680	rabK12	control	kitten	30.6687402356592
ENSOCUG00000007680	rabK13	RHDV-1_12	kitten	24.9316122171133
ENSOCUG00000007680	rabK14	control	kitten	27.9589493521187
ENSOCUG00000007680	rabK1	RHDV-1_12	kitten	105.108782676717
ENSOCUG00000007680	rabK2	control	kitten	101.055107935468
ENSOCUG00000007680	rabK375	RHDV-2_24	kitten	368.817009439028
ENSOCUG00000007680	rabK376	RHDV-2_24	kitten	270.483274318601
ENSOCUG00000007680	rabK377	RHDV-2_24	kitten	254.268435978809
ENSOCUG00000007680	rabK378	RHDV-2_24	kitten	240.613885552625
ENSOCUG00000007680	rabK379	RHDV-2_12	kitten	28.1385292186621
ENSOCUG00000007680	rabK380	RHDV-2_12	kitten	48.4827004337182
ENSOCUG00000007680	rabK381	RHDV-2_12	kitten	70.6343359693774
ENSOCUG00000007680	rabK3	control	kitten	45.7304355195784
ENSOCUG00000007680	rabK4	RHDV-1_24	kitten	312.028536438997
ENSOCUG00000007680	rabK5	RHDV-1_12	kitten	55.7172004636978
ENSOCUG00000007680	rabK6	RHDV-1_24	kitten	173.302274023158
ENSOCUG00000007680	rabK7	RHDV-1_12	kitten	34.8368128040406
ENSOCUG00000007680	rabK8	RHDV-1_24	kitten	250.323745802376
ENSOCUG00000007680	rabK9	control	kitten	40.0413755906116
ENSOCUG00000008544	rabA130	control	adult	94.6986532119432
ENSOCUG00000008544	rabA440	control	adult	71.8670804502628
ENSOCUG00000008544	rabA443	RHDV-1_24	adult	185.012819983706
ENSOCUG00000008544	rabA444	RHDV-1_12	adult	100.314342081907
ENSOCUG00000008544	rabA445	control	adult	83.6378630766205
ENSOCUG00000008544	rabA446	control	adult	76.9767878649135
ENSOCUG00000008544	rabA447	control	adult	131.809847647694
ENSOCUG00000008544	rabA448	RHDV-1_24	adult	359.574794908858
ENSOCUG00000008544	rabA449	RHDV-1_24	adult	321.818163667441
ENSOCUG00000008544	rabA450	RHDV-1_24	adult	111.243869457107
ENSOCUG00000008544	rabA451	RHDV-1_12	adult	93.9941469707376
ENSOCUG00000008544	rabA452	RHDV-1_12	adult	95.0579723287344
ENSOCUG00000008544	rabK10	RHDV-1_24	kitten	101.9699903584
ENSOCUG00000008544	rabK11	control	kitten	63.2644097637188
ENSOCUG00000008544	rabK12	control	kitten	55.8635977397703
ENSOCUG00000008544	rabK13	RHDV-1_12	kitten	65.0549684878977
ENSOCUG00000008544	rabK14	control	kitten	64.0365626913647
ENSOCUG00000008544	rabK1	RHDV-1_12	kitten	84.1130003051326
ENSOCUG00000008544	rabK2	control	kitten	78.440946586494
ENSOCUG00000008544	rabK375	RHDV-2_24	kitten	371.381476634874
ENSOCUG00000008544	rabK376	RHDV-2_24	kitten	248.013395814932
ENSOCUG00000008544	rabK377	RHDV-2_24	kitten	329.145882887885
ENSOCUG00000008544	rabK378	RHDV-2_24	kitten	361.91659685455
ENSOCUG00000008544	rabK379	RHDV-2_12	kitten	142.00935369973
ENSOCUG00000008544	rabK380	RHDV-2_12	kitten	104.96482546042
ENSOCUG00000008544	rabK381	RHDV-2_12	kitten	46.2469020767924
ENSOCUG00000008544	rabK3	control	kitten	87.1806824929895
ENSOCUG00000008544	rabK4	RHDV-1_24	kitten	212.527981884669
ENSOCUG00000008544	rabK5	RHDV-1_12	kitten	71.4223957375067
ENSOCUG00000008544	rabK6	RHDV-1_24	kitten	114.867111989976
ENSOCUG00000008544	rabK7	RHDV-1_12	kitten	84.7805847150467
ENSOCUG00000008544	rabK8	RHDV-1_24	kitten	185.483768680471
ENSOCUG00000008544	rabK9	control	kitten	66.912409099543
ENSOCUG00000009681	rabA130	control	adult	38.8387573684124
ENSOCUG00000009681	rabA440	control	adult	58.648869362811
ENSOCUG00000009681	rabA443	RHDV-1_24	adult	27.9157626882771
ENSOCUG00000009681	rabA444	RHDV-1_12	adult	97.8055035147944
ENSOCUG00000009681	rabA445	control	adult	50.8052325531453
