gene	sample	condition	age	cpm
ENSOCUG00000004082	rabA448	RHDV-1_24	adult	13.5533840792281
ENSOCUG00000004082	rabA449	RHDV-1_24	adult	11.917220806994
ENSOCUG00000004082	rabA450	RHDV-1_24	adult	11.5107621797151
ENSOCUG00000004082	rabA451	RHDV-1_12	adult	14.0671512473213
ENSOCUG00000004082	rabA452	RHDV-1_12	adult	18.7398664029048
ENSOCUG00000004082	rabK10	RHDV-1_24	kitten	32.8743907508025
ENSOCUG00000004082	rabK11	control	kitten	41.3894024076071
ENSOCUG00000004082	rabK12	control	kitten	41.9914291735186
ENSOCUG00000004082	rabK13	RHDV-1_12	kitten	33.2625686336426
ENSOCUG00000004082	rabK14	control	kitten	20.0804825243739
ENSOCUG00000004082	rabK1	RHDV-1_12	kitten	29.0477731367699
ENSOCUG00000004082	rabK2	control	kitten	24.2778734918135
ENSOCUG00000004082	rabK375	RHDV-2_24	kitten	15.9113532833209
ENSOCUG00000004082	rabK376	RHDV-2_24	kitten	12.7836150885535
ENSOCUG00000004082	rabK377	RHDV-2_24	kitten	16.2998523883702
ENSOCUG00000004082	rabK378	RHDV-2_24	kitten	12.5527183834828
ENSOCUG00000004082	rabK379	RHDV-2_12	kitten	18.6777412317982
ENSOCUG00000004082	rabK380	RHDV-2_12	kitten	12.5515833392671
ENSOCUG00000004082	rabK381	RHDV-2_12	kitten	18.3649273520381
ENSOCUG00000004082	rabK3	control	kitten	17.346027266047
ENSOCUG00000004082	rabK4	RHDV-1_24	kitten	12.7464762697047
ENSOCUG00000004082	rabK5	RHDV-1_12	kitten	22.1805680943949
ENSOCUG00000004082	rabK6	RHDV-1_24	kitten	20.1786972572777
ENSOCUG00000004082	rabK7	RHDV-1_12	kitten	17.5009580911294
ENSOCUG00000004082	rabK8	RHDV-1_24	kitten	13.752598818514
ENSOCUG00000004082	rabK9	control	kitten	32.3513100798319
ENSOCUG00000004110	rabA130	control	adult	11.1634898228333
ENSOCUG00000004110	rabA440	control	adult	7.66434088264008
ENSOCUG00000004110	rabA443	RHDV-1_24	adult	4.97820598729999
ENSOCUG00000004110	rabA444	RHDV-1_12	adult	6.03689280211557
ENSOCUG00000004110	rabA445	control	adult	14.6592172979431
ENSOCUG00000004110	rabA446	control	adult	8.03851168179966
ENSOCUG00000004110	rabA447	control	adult	12.2525943554573
ENSOCUG00000004110	rabA448	RHDV-1_24	adult	4.53081427432408
ENSOCUG00000004110	rabA449	RHDV-1_24	adult	7.18225361135799
ENSOCUG00000004110	rabA450	RHDV-1_24	adult	9.17641180760505
ENSOCUG00000004110	rabA451	RHDV-1_12	adult	10.2839401164129
ENSOCUG00000004110	rabA452	RHDV-1_12	adult	8.57348887932892
ENSOCUG00000004110	rabK10	RHDV-1_24	kitten	3.50876091757333
ENSOCUG00000004110	rabK11	control	kitten	4.14418604588208
ENSOCUG00000004110	rabK12	control	kitten	3.59926535773017
ENSOCUG00000004110	rabK13	RHDV-1_12	kitten	5.51313292270319
ENSOCUG00000004110	rabK14	control	kitten	3.98727284574889
ENSOCUG00000004110	rabK1	RHDV-1_12	kitten	5.84418684569887
ENSOCUG00000004110	rabK2	control	kitten	5.42246920629338
ENSOCUG00000004110	rabK375	RHDV-2_24	kitten	2.73931723192704
ENSOCUG00000004110	rabK376	RHDV-2_24	kitten	4.33629234281331
ENSOCUG00000004110	rabK377	RHDV-2_24	kitten	4.9547846748739
ENSOCUG00000004110	rabK378	RHDV-2_24	kitten	5.49181429277373
ENSOCUG00000004110	rabK379	RHDV-2_12	kitten	8.92435155461899
ENSOCUG00000004110	rabK380	RHDV-2_12	kitten	6.89453169340022
ENSOCUG00000004110	rabK381	RHDV-2_12	kitten	3.94065242776527
ENSOCUG00000004110	rabK3	control	kitten	6.1724824297362
ENSOCUG00000004110	rabK4	RHDV-1_24	kitten	6.28652741192921
ENSOCUG00000004110	rabK5	RHDV-1_12	kitten	5.7021939763368
ENSOCUG00000004110	rabK6	RHDV-1_24	kitten	4.10414181503954
ENSOCUG00000004110	rabK7	RHDV-1_12	kitten	6.23265252773712
ENSOCUG00000004110	rabK8	RHDV-1_24	kitten	4.98090918747464
ENSOCUG00000004110	rabK9	control	kitten	5.17090611931739
ENSOCUG00000004132	rabA130	control	adult	15.5779496767293
ENSOCUG00000004132	rabA440	control	adult	29.9908991059829
ENSOCUG00000004132	rabA443	RHDV-1_24	adult	24.7649994051759
ENSOCUG00000004132	rabA444	RHDV-1_12	adult	28.0676314695763
ENSOCUG00000004132	rabA445	control	adult	53.0141557076298
ENSOCUG00000004132	rabA446	control	adult	29.9032634562947
ENSOCUG00000004132	rabA447	control	adult	59.4817576198851
ENSOCUG00000004132	rabA448	RHDV-1_24	adult	10.2333908609734
ENSOCUG00000004132	rabA449	RHDV-1_24	adult	32.9319628550415
ENSOCUG00000004132	rabA450	RHDV-1_24	adult	31.8759568053649
ENSOCUG00000004132	rabA451	RHDV-1_12	adult	26.6956165716211
ENSOCUG00000004132	rabA452	RHDV-1_12	adult	40.4781114302743
ENSOCUG00000004132	rabK10	RHDV-1_24	kitten	7.8272358930482
ENSOCUG00000004132	rabK11	control	kitten	6.24250809442997
ENSOCUG00000004132	rabK12	control	kitten	11.3226889378595
ENSOCUG00000004132	rabK13	RHDV-1_12	kitten	9.80112519591679
ENSOCUG00000004132	rabK14	control	kitten	6.43728387145002
ENSOCUG00000004132	rabK1	RHDV-1_12	kitten	9.30740868018709
ENSOCUG00000004132	rabK2	control	kitten	5.54570714280005
ENSOCUG00000004132	rabK375	RHDV-2_24	kitten	26.7520555203088
ENSOCUG00000004132	rabK376	RHDV-2_24	kitten	11.9951982989511
ENSOCUG00000004132	rabK377	RHDV-2_24	kitten	7.91839420003212
ENSOCUG00000004132	rabK378	RHDV-2_24	kitten	15.6305483717406
ENSOCUG00000004132	rabK379	RHDV-2_12	kitten	17.7024022640803
ENSOCUG00000004132	rabK380	RHDV-2_12	kitten	18.2528307011173
ENSOCUG00000004132	rabK381	RHDV-2_12	kitten	8.3274164511266
ENSOCUG00000004132	rabK3	control	kitten	9.01092325508935
ENSOCUG00000004132	rabK4	RHDV-1_24	kitten	14.480690728168
ENSOCUG00000004132	rabK5	RHDV-1_12	kitten	7.10358063153822
ENSOCUG00000004132	rabK6	RHDV-1_24	kitten	8.99002492818185
ENSOCUG00000004132	rabK7	RHDV-1_12	kitten	11.6397881643832
ENSOCUG00000004132	rabK8	RHDV-1_24	kitten	7.84603394133173
ENSOCUG00000004132	rabK9	control	kitten	10.4743995750275
ENSOCUG00000004137	rabA130	control	adult	10.908809446647
ENSOCUG00000004137	rabA440	control	adult	12.7183627690187
ENSOCUG00000004137	rabA443	RHDV-1_24	adult	16.5099996034506
ENSOCUG00000004137	rabA444	RHDV-1_12	adult	9.36894402406247
ENSOCUG00000004137	rabA445	control	adult	8.38386742724828
ENSOCUG00000004137	rabA446	control	adult	10.8680677937931
ENSOCUG00000004137	rabA447	control	adult	6.85497569666552
ENSOCUG00000004137	rabA448	RHDV-1_24	adult	13.7096190542048
ENSOCUG00000004137	rabA449	RHDV-1_24	adult	12.3960377144179
ENSOCUG00000004137	rabA450	RHDV-1_24	adult	12.8389270466053
ENSOCUG00000004137	rabA451	RHDV-1_12	adult	9.32481616773191
ENSOCUG00000004137	rabA452	RHDV-1_12	adult	16.819030096607
ENSOCUG00000004137	rabK10	RHDV-1_24	kitten	16.6801095927717
ENSOCUG00000004137	rabK11	control	kitten	19.9865175124186
ENSOCUG00000004137	rabK12	control	kitten	23.0203013504825
ENSOCUG00000004137	rabK13	RHDV-1_12	kitten	23.6452145351493
ENSOCUG00000004137	rabK14	control	kitten	12.8265283110235
ENSOCUG00000004137	rabK1	RHDV-1_12	kitten	13.2035332439863
ENSOCUG00000004137	rabK2	control	kitten	13.0016023014534
ENSOCUG00000004137	rabK375	RHDV-2_24	kitten	10.1413020926661
ENSOCUG00000004137	rabK376	RHDV-2_24	kitten	15.0362344874176
ENSOCUG00000004137	rabK377	RHDV-2_24	kitten	13.6603876550262
ENSOCUG00000004137	rabK378	RHDV-2_24	kitten	13.5183121052892
ENSOCUG00000004137	rabK379	RHDV-2_12	kitten	18.5802073350264
ENSOCUG00000004137	rabK380	RHDV-2_12	kitten	16.1756320499005
ENSOCUG00000004137	rabK381	RHDV-2_12	kitten	18.3649273520381
ENSOCUG00000004137	rabK3	control	kitten	13.8768218128376
ENSOCUG00000004137	rabK4	RHDV-1_24	kitten	10.4919974737025
ENSOCUG00000004137	rabK5	RHDV-1_12	kitten	14.6903980407321
ENSOCUG00000004137	rabK6	RHDV-1_24	kitten	16.0745554422382
ENSOCUG00000004137	rabK7	RHDV-1_12	kitten	16.1801310653838
ENSOCUG00000004137	rabK8	RHDV-1_24	kitten	15.3835159860942
ENSOCUG00000004137	rabK9	control	kitten	24.1308952234812
ENSOCUG00000004150	rabA130	control	adult	13.7951870434252
ENSOCUG00000004150	rabA440	control	adult	11.7742048342007
ENSOCUG00000004150	rabA443	RHDV-1_24	adult	9.38927458364175
ENSOCUG00000004150	rabA444	RHDV-1_12	adult	15.7978428522894
ENSOCUG00000004150	rabA445	control	adult	8.88589541690386
ENSOCUG00000004150	rabA446	control	adult	12.9259267843339
ENSOCUG00000004150	rabA447	control	adult	8.69016604065471
ENSOCUG00000004150	rabA448	RHDV-1_24	adult	16.6390248350177
ENSOCUG00000004150	rabA449	RHDV-1_24	adult	10.9595869921463
ENSOCUG00000004150	rabA450	RHDV-1_24	adult	11.913236381803
ENSOCUG00000004150	rabA451	RHDV-1_12	adult	13.0014579710091
ENSOCUG00000004150	rabA452	RHDV-1_12	adult	14.3828474642294
ENSOCUG00000004150	rabK10	RHDV-1_24	kitten	28.9877632728751
ENSOCUG00000004150	rabK11	control	kitten	15.7374153641092
ENSOCUG00000004150	rabK12	control	kitten	22.12048501105
ENSOCUG00000004150	rabK13	RHDV-1_12	kitten	18.7446519371909
ENSOCUG00000004150	rabK14	control	kitten	24.7883468482702
ENSOCUG00000004150	rabK1	RHDV-1_12	kitten	17.5758508100277
ENSOCUG00000004150	rabK2	control	kitten	16.6371214284001
ENSOCUG00000004150	rabK375	RHDV-2_24	kitten	8.27623504114127
ENSOCUG00000004150	rabK376	RHDV-2_24	kitten	10.8688885995191
ENSOCUG00000004150	rabK377	RHDV-2_24	kitten	14.2623708398239
ENSOCUG00000004150	rabK378	RHDV-2_24	kitten	7.66440016683806
ENSOCUG00000004150	rabK379	RHDV-2_12	kitten	11.8503684577728
ENSOCUG00000004150	rabK380	RHDV-2_12	kitten	17.5456992453839
ENSOCUG00000004150	rabK381	RHDV-2_12	kitten	13.5320517330807
ENSOCUG00000004150	rabK3	control	kitten	27.3481520791962
ENSOCUG00000004150	rabK4	RHDV-1_24	kitten	12.1828565707042
ENSOCUG00000004150	rabK5	RHDV-1_12	kitten	17.2515529623071
ENSOCUG00000004150	rabK6	RHDV-1_24	kitten	18.8595088167293
ENSOCUG00000004150	rabK7	RHDV-1_12	kitten	23.320852173321
ENSOCUG00000004150	rabK8	RHDV-1_24	kitten	26.6236207896874
ENSOCUG00000004150	rabK9	control	kitten	21.3023653804357
ENSOCUG00000004155	rabA130	control	adult	978.82157914272
ENSOCUG00000004155	rabA440	control	adult	1036.4077189199
ENSOCUG00000004155	rabA443	RHDV-1_24	adult	1108.87962985466
ENSOCUG00000004155	rabA444	RHDV-1_12	adult	1225.52843943207
ENSOCUG00000004155	rabA445	control	adult	1252.45942859275
ENSOCUG00000004155	rabA446	control	adult	1267.31959770581
ENSOCUG00000004155	rabA447	control	adult	1353.99264055791
ENSOCUG00000004155	rabA448	RHDV-1_24	adult	1013.92592885499
ENSOCUG00000004155	rabA449	RHDV-1_24	adult	861.604423969946
ENSOCUG00000004155	rabA450	RHDV-1_24	adult	935.068313710913
ENSOCUG00000004155	rabA451	RHDV-1_12	adult	1116.1538529456
ENSOCUG00000004155	rabA452	RHDV-1_12	adult	822.726984753526
ENSOCUG00000004155	rabK10	RHDV-1_24	kitten	635.571554515514
ENSOCUG00000004155	rabK11	control	kitten	772.759552428974
ENSOCUG00000004155	rabK12	control	kitten	735.599857486103
ENSOCUG00000004155	rabK13	RHDV-1_12	kitten	886.450516938199
ENSOCUG00000004155	rabK14	control	kitten	1081.03133551671
ENSOCUG00000004155	rabK1	RHDV-1_12	kitten	746.410885878073
ENSOCUG00000004155	rabK2	control	kitten	757.913309516006
ENSOCUG00000004155	rabK375	RHDV-2_24	kitten	918.42895618524
ENSOCUG00000004155	rabK376	RHDV-2_24	kitten	855.544847688568
ENSOCUG00000004155	rabK377	RHDV-2_24	kitten	1072.68772891078
ENSOCUG00000004155	rabK378	RHDV-2_24	kitten	711.642572971294
ENSOCUG00000004155	rabK379	RHDV-2_12	kitten	839.327948669658
ENSOCUG00000004155	rabK380	RHDV-2_12	kitten	705.540409957956
ENSOCUG00000004155	rabK381	RHDV-2_12	kitten	980.478935187558
ENSOCUG00000004155	rabK3	control	kitten	619.23064608974
ENSOCUG00000004155	rabK4	RHDV-1_24	kitten	855.964901335989
ENSOCUG00000004155	rabK5	RHDV-1_12	kitten	728.9143554158
ENSOCUG00000004155	rabK6	RHDV-1_24	kitten	686.466577396494
ENSOCUG00000004155	rabK7	RHDV-1_12	kitten	602.627330496437
ENSOCUG00000004155	rabK8	RHDV-1_24	kitten	540.803317001118
ENSOCUG00000004155	rabK9	control	kitten	833.885954352825
ENSOCUG00000004158	rabA130	control	adult	46.8611892182811
ENSOCUG00000004158	rabA440	control	adult	64.5359717799114
ENSOCUG00000004158	rabA443	RHDV-1_24	adult	81.2896927040124
ENSOCUG00000004158	rabA444	RHDV-1_12	adult	32.7717037829131
ENSOCUG00000004158	rabA445	control	adult	70.9867577372998
ENSOCUG00000004158	rabA446	control	adult	48.4239943711611
ENSOCUG00000004158	rabA447	control	adult	45.124091987499
ENSOCUG00000004158	rabA448	RHDV-1_24	adult	38.5119213317547
ENSOCUG00000004158	rabA449	RHDV-1_24	adult	75.8658788873815
ENSOCUG00000004158	rabA450	RHDV-1_24	adult	90.7981799910395
ENSOCUG00000004158	rabA451	RHDV-1_12	adult	54.4036417557387
ENSOCUG00000004158	rabA452	RHDV-1_12	adult	33.1227138671342
ENSOCUG00000004158	rabK10	RHDV-1_24	kitten	28.8798013984882
ENSOCUG00000004158	rabK11	control	kitten	34.4124815961854
ENSOCUG00000004158	rabK12	control	kitten	23.0952860454353
ENSOCUG00000004158	rabK13	RHDV-1_12	kitten	22.6038449830831
ENSOCUG00000004158	rabK14	control	kitten	46.7423672158274
ENSOCUG00000004158	rabK1	RHDV-1_12	kitten	31.0824159645318
ENSOCUG00000004158	rabK2	control	kitten	32.1034824599869
ENSOCUG00000004158	rabK375	RHDV-2_24	kitten	52.513294169495
ENSOCUG00000004158	rabK376	RHDV-2_24	kitten	53.4997107230213
ENSOCUG00000004158	rabK377	RHDV-2_24	kitten	48.2512675814823
ENSOCUG00000004158	rabK378	RHDV-2_24	kitten	63.367087993543
ENSOCUG00000004158	rabK379	RHDV-2_12	kitten	32.868923212094
ENSOCUG00000004158	rabK380	RHDV-2_12	kitten	36.4614656862512
ENSOCUG00000004158	rabK381	RHDV-2_12	kitten	51.3771854261472
ENSOCUG00000004158	rabK3	control	kitten	45.279889356824
ENSOCUG00000004158	rabK4	RHDV-1_24	kitten	30.305397661645
ENSOCUG00000004158	rabK5	RHDV-1_12	kitten	37.6924686571416
ENSOCUG00000004158	rabK6	RHDV-1_24	kitten	32.1979697156078
ENSOCUG00000004158	rabK7	RHDV-1_12	kitten	40.6979827307868
ENSOCUG00000004158	rabK8	RHDV-1_24	kitten	25.5216497305116
ENSOCUG00000004158	rabK9	control	kitten	24.4402656750642
ENSOCUG00000004177	rabA130	control	adult	2.92882432614257
ENSOCUG00000004177	rabA440	control	adult	1.44400625325103
ENSOCUG00000004177	rabA443	RHDV-1_24	adult	0.504122125296201
ENSOCUG00000004177	rabA444	RHDV-1_12	adult	1.25441928355648
ENSOCUG00000004177	rabA445	control	adult	0.803244783448937
ENSOCUG00000004177	rabA446	control	adult	1.41477805599674
ENSOCUG00000004177	rabA447	control	adult	0.971571358582514
ENSOCUG00000004177	rabA448	RHDV-1_24	adult	0.937409849860155
ENSOCUG00000004177	rabA449	RHDV-1_24	adult	3.51132398777502
ENSOCUG00000004177	rabA450	RHDV-1_24	adult	1.3281648668902
ENSOCUG00000004177	rabA451	RHDV-1_12	adult	1.17226260394344
ENSOCUG00000004177	rabA452	RHDV-1_12	adult	1.07754231816702
ENSOCUG00000004177	rabK10	RHDV-1_24	kitten	0.215923748773744
ENSOCUG00000004177	rabK11	control	kitten	0.262290256068486
ENSOCUG00000004177	rabK12	control	kitten	0.224954084858136
ENSOCUG00000004177	rabK13	RHDV-1_12	kitten	0.36754219484688
ENSOCUG00000004177	rabK14	control	kitten	0.672552046270897
ENSOCUG00000004177	rabK1	RHDV-1_12	kitten	0.346322183448822
ENSOCUG00000004177	rabK2	control	kitten	0.677808650786672
ENSOCUG00000004177	rabK375	RHDV-2_24	kitten	0.641116798961648
ENSOCUG00000004177	rabK376	RHDV-2_24	kitten	1.01367872948882
ENSOCUG00000004177	rabK377	RHDV-2_24	kitten	1.20396636959553
ENSOCUG00000004177	rabK378	RHDV-2_24	kitten	0.844894506580573
ENSOCUG00000004177	rabK379	RHDV-2_12	kitten	0.731504225788442
ENSOCUG00000004177	rabK380	RHDV-2_12	kitten	1.23748004753337
ENSOCUG00000004177	rabK381	RHDV-2_12	kitten	0.520463528195413
ENSOCUG00000004177	rabK3	control	kitten	0.630764627856255
ENSOCUG00000004177	rabK4	RHDV-1_24	kitten	0.476908976077389
ENSOCUG00000004177	rabK5	RHDV-1_12	kitten	0.386589422124529
ENSOCUG00000004177	rabK6	RHDV-1_24	kitten	0.586305973577077
ENSOCUG00000004177	rabK7	RHDV-1_12	kitten	0.660413512872808
ENSOCUG00000004177	rabK8	RHDV-1_24	kitten	0.749340320239547
ENSOCUG00000004177	rabK9	control	kitten	0.441957787975845
ENSOCUG00000004260	rabA130	control	adult	4.79648041817552
ENSOCUG00000004260	rabA440	control	adult	3.05462861264641
ENSOCUG00000004260	rabA443	RHDV-1_24	adult	2.96171748611518
ENSOCUG00000004260	rabA444	RHDV-1_12	adult	3.5280542350026
ENSOCUG00000004260	rabA445	control	adult	4.66886030379694
ENSOCUG00000004260	rabA446	control	adult	3.85848560726384
ENSOCUG00000004260	rabA447	control	adult	5.01978535267632
ENSOCUG00000004260	rabA448	RHDV-1_24	adult	2.96846452455716
ENSOCUG00000004260	rabA449	RHDV-1_24	adult	3.35171835196706
ENSOCUG00000004260	rabA450	RHDV-1_24	adult	3.74301007941785
ENSOCUG00000004260	rabA451	RHDV-1_12	adult	5.16861239011426
ENSOCUG00000004260	rabA452	RHDV-1_12	adult	3.5605746165519
ENSOCUG00000004260	rabK10	RHDV-1_24	kitten	1.99729467615713
ENSOCUG00000004260	rabK11	control	kitten	2.25569620218898
ENSOCUG00000004260	rabK12	control	kitten	1.2747398141961
ENSOCUG00000004260	rabK13	RHDV-1_12	kitten	2.38902426650472
ENSOCUG00000004260	rabK14	control	kitten	2.97844477634255
ENSOCUG00000004260	rabK1	RHDV-1_12	kitten	1.99135255483073
ENSOCUG00000004260	rabK2	control	kitten	1.29399833332001
ENSOCUG00000004260	rabK375	RHDV-2_24	kitten	6.58601802569693
ENSOCUG00000004260	rabK376	RHDV-2_24	kitten	3.15366715840968
ENSOCUG00000004260	rabK377	RHDV-2_24	kitten	7.54794300938735
ENSOCUG00000004260	rabK378	RHDV-2_24	kitten	4.94866782425764
ENSOCUG00000004260	rabK379	RHDV-2_12	kitten	3.95012281925759
ENSOCUG00000004260	rabK380	RHDV-2_12	kitten	2.78433010695009
ENSOCUG00000004260	rabK381	RHDV-2_12	kitten	1.78444638238427
ENSOCUG00000004260	rabK3	control	kitten	2.47800389514957
ENSOCUG00000004260	rabK4	RHDV-1_24	kitten	2.86145385646433
ENSOCUG00000004260	rabK5	RHDV-1_12	kitten	2.17456549945048
ENSOCUG00000004260	rabK6	RHDV-1_24	kitten	2.19864740091404
ENSOCUG00000004260	rabK7	RHDV-1_12	kitten	2.72420574060033
ENSOCUG00000004260	rabK8	RHDV-1_24	kitten	1.54275948284613
ENSOCUG00000004260	rabK9	control	kitten	2.20978893987923
ENSOCUG00000004273	rabA130	control	adult	1.91010282139733
ENSOCUG00000004273	rabA440	control	adult	4.60971226999367
ENSOCUG00000004273	rabA443	RHDV-1_24	adult	2.2685495638329
ENSOCUG00000004273	rabA444	RHDV-1_12	adult	3.56725483761374
ENSOCUG00000004273	rabA445	control	adult	2.35953155138125
ENSOCUG00000004273	rabA446	control	adult	3.27971276617426
ENSOCUG00000004273	rabA447	control	adult	5.99135671125884
ENSOCUG00000004273	rabA448	RHDV-1_24	adult	10.6630370421593
ENSOCUG00000004273	rabA449	RHDV-1_24	adult	4.62856343843071
ENSOCUG00000004273	rabA450	RHDV-1_24	adult	2.57583489336282
ENSOCUG00000004273	rabA451	RHDV-1_12	adult	3.88978045853959
ENSOCUG00000004273	rabA452	RHDV-1_12	adult	6.32470491098035
ENSOCUG00000004273	rabK10	RHDV-1_24	kitten	31.6328291953534
ENSOCUG00000004273	rabK11	control	kitten	15.0554606983311
ENSOCUG00000004273	rabK12	control	kitten	23.170270740388
ENSOCUG00000004273	rabK13	RHDV-1_12	kitten	21.9912746583383
ENSOCUG00000004273	rabK14	control	kitten	10.3284778534459
ENSOCUG00000004273	rabK1	RHDV-1_12	kitten	11.1256001432934
ENSOCUG00000004273	rabK2	control	kitten	10.4752246030668
ENSOCUG00000004273	rabK375	RHDV-2_24	kitten	3.32215068552854
ENSOCUG00000004273	rabK376	RHDV-2_24	kitten	4.0547149179553
ENSOCUG00000004273	rabK377	RHDV-2_24	kitten	5.51046146084107
ENSOCUG00000004273	rabK378	RHDV-2_24	kitten	4.40552135574156
ENSOCUG00000004273	rabK379	RHDV-2_12	kitten	7.6076439481998
ENSOCUG00000004273	rabK380	RHDV-2_12	kitten	5.83383450980019
ENSOCUG00000004273	rabK381	RHDV-2_12	kitten	5.35333914715281
ENSOCUG00000004273	rabK3	control	kitten	9.50652403411926
ENSOCUG00000004273	rabK4	RHDV-1_24	kitten	9.62489024447093
ENSOCUG00000004273	rabK5	RHDV-1_12	kitten	13.144040352234
ENSOCUG00000004273	rabK6	RHDV-1_24	kitten	10.7489428489131
ENSOCUG00000004273	rabK7	RHDV-1_12	kitten	15.5609933970655
ENSOCUG00000004273	rabK8	RHDV-1_24	kitten	7.36116667529437
ENSOCUG00000004273	rabK9	control	kitten	13.7006914272512
ENSOCUG00000004282	rabA130	control	adult	0.466914023008236
ENSOCUG00000004282	rabA440	control	adult	0.388770914336816
ENSOCUG00000004282	rabA443	RHDV-1_24	adult	0.12603053132405
ENSOCUG00000004282	rabA444	RHDV-1_12	adult	0.744811449611661
ENSOCUG00000004282	rabA445	control	adult	0.200811195862234
ENSOCUG00000004282	rabA446	control	adult	0.450156654180781
ENSOCUG00000004282	rabA447	control	adult	0.161928559763752
ENSOCUG00000004282	rabA448	RHDV-1_24	adult	0.468704924930077
ENSOCUG00000004282	rabA449	RHDV-1_24	adult	0.319211271615911
ENSOCUG00000004282	rabA450	RHDV-1_24	adult	0.402474202087941
ENSOCUG00000004282	rabA451	RHDV-1_12	adult	0.106569327631222
ENSOCUG00000004282	rabA452	RHDV-1_12	adult	1.31179064820333
ENSOCUG00000004282	rabK10	RHDV-1_24	kitten	1.67340905299651
ENSOCUG00000004282	rabK11	control	kitten	1.52128348519722
ENSOCUG00000004282	rabK12	control	kitten	1.8746173738178
ENSOCUG00000004282	rabK13	RHDV-1_12	kitten	1.59268284433648
ENSOCUG00000004282	rabK14	control	kitten	1.39314352441829
ENSOCUG00000004282	rabK1	RHDV-1_12	kitten	1.34199846086418
ENSOCUG00000004282	rabK2	control	kitten	1.35561730157334
ENSOCUG00000004282	rabK375	RHDV-2_24	kitten	0.466266762881198
ENSOCUG00000004282	rabK376	RHDV-2_24	kitten	1.29525615434683
ENSOCUG00000004282	rabK377	RHDV-2_24	kitten	0.694595982458958
ENSOCUG00000004282	rabK378	RHDV-2_24	kitten	0.905244114193472
ENSOCUG00000004282	rabK379	RHDV-2_12	kitten	0.63397032901665
ENSOCUG00000004282	rabK380	RHDV-2_12	kitten	0.972305751633365
ENSOCUG00000004282	rabK381	RHDV-2_12	kitten	1.63574251718558
ENSOCUG00000004282	rabK3	control	kitten	2.43294927887412
ENSOCUG00000004282	rabK4	RHDV-1_24	kitten	1.86428054284797
ENSOCUG00000004282	rabK5	RHDV-1_12	kitten	2.17456549945048
ENSOCUG00000004282	rabK6	RHDV-1_24	kitten	2.14978856978262
ENSOCUG00000004282	rabK7	RHDV-1_12	kitten	3.13696418614584
ENSOCUG00000004282	rabK8	RHDV-1_24	kitten	1.76315369468129
ENSOCUG00000004282	rabK9	control	kitten	1.90041848829614
ENSOCUG00000004297	rabA130	control	adult	0.127340188093155
ENSOCUG00000004297	rabA440	control	adult	0.111077404096233
ENSOCUG00000004297	rabA443	RHDV-1_24	adult	0.0630152656620251
ENSOCUG00000004297	rabA444	RHDV-1_12	adult	0.11760180783342
ENSOCUG00000004297	rabA445	control	adult	3.36358753069242
ENSOCUG00000004297	rabA446	control	adult	0
ENSOCUG00000004297	rabA447	control	adult	4.3180949270334
ENSOCUG00000004297	rabA448	RHDV-1_24	adult	0.156234974976692
ENSOCUG00000004297	rabA449	RHDV-1_24	adult	0.0532018786026518
ENSOCUG00000004297	rabA450	RHDV-1_24	adult	0.0804948404175882
ENSOCUG00000004297	rabA451	RHDV-1_12	adult	1.59853991446833
ENSOCUG00000004297	rabA452	RHDV-1_12	adult	2.15508463633405
ENSOCUG00000004297	rabK10	RHDV-1_24	kitten	0
ENSOCUG00000004297	rabK11	control	kitten	0.0524580512136972
ENSOCUG00000004297	rabK12	control	kitten	0
ENSOCUG00000004297	rabK13	RHDV-1_12	kitten	0
ENSOCUG00000004297	rabK14	control	kitten	0.0960788637529853
ENSOCUG00000004297	rabK1	RHDV-1_12	kitten	0
ENSOCUG00000004297	rabK2	control	kitten	0
ENSOCUG00000004297	rabK375	RHDV-2_24	kitten	0.0582833453601498
ENSOCUG00000004297	rabK376	RHDV-2_24	kitten	0
ENSOCUG00000004297	rabK377	RHDV-2_24	kitten	0
ENSOCUG00000004297	rabK378	RHDV-2_24	kitten	0.0603496076128981
ENSOCUG00000004297	rabK379	RHDV-2_12	kitten	0.0487669483858961
ENSOCUG00000004297	rabK380	RHDV-2_12	kitten	0.0883914319666695
ENSOCUG00000004297	rabK381	RHDV-2_12	kitten	0
ENSOCUG00000004297	rabK3	control	kitten	0.0901092325508935
ENSOCUG00000004297	rabK4	RHDV-1_24	kitten	0
ENSOCUG00000004297	rabK5	RHDV-1_12	kitten	0
ENSOCUG00000004297	rabK6	RHDV-1_24	kitten	0.0488588311314231
ENSOCUG00000004297	rabK7	RHDV-1_12	kitten	0
ENSOCUG00000004297	rabK8	RHDV-1_24	kitten	0
ENSOCUG00000004297	rabK9	control	kitten	0
ENSOCUG00000004299	rabA130	control	adult	2.88637759677819
ENSOCUG00000004299	rabA440	control	adult	2.94355120855018
ENSOCUG00000004299	rabA443	RHDV-1_24	adult	4.53709912766581
ENSOCUG00000004299	rabA444	RHDV-1_12	adult	3.99846146633628
ENSOCUG00000004299	rabA445	control	adult	2.71095114414016
ENSOCUG00000004299	rabA446	control	adult	4.11571798108143
ENSOCUG00000004299	rabA447	control	adult	4.04821399409381
ENSOCUG00000004299	rabA448	RHDV-1_24	adult	4.53081427432408
ENSOCUG00000004299	rabA449	RHDV-1_24	adult	3.35171835196706
ENSOCUG00000004299	rabA450	RHDV-1_24	adult	3.30028845712112
